Function,Hardware Event Count:INST_RETIRED.ANY,Hardware Event Count:CPU_CLK_UNHALTED.THREAD,Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC,Hardware Event Count:CPU_CLK_UNHALTED.REF_XCLK,Hardware Event Count:CPU_CLK_UNHALTED.ONE_THREAD_ACTIVE,Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.ALL_STORES_PS,Hardware Event Count:MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L1D_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L2_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L3_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_MEM_ANY,Hardware Event Count:DTLB_LOAD_MISSES.STLB_HIT,Hardware Event Count:DTLB_LOAD_MISSES.WALK_ACTIVE,Hardware Event Count:DTLB_STORE_MISSES.STLB_HIT,Hardware Event Count:DTLB_STORE_MISSES.WALK_ACTIVE,Hardware Event Count:EXE_ACTIVITY.1_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.2_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.BOUND_ON_STORES,Hardware Event Count:EXE_ACTIVITY.EXE_BOUND_0_PORTS,Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_16_PS,Hardware Event Count:IDQ_UOPS_NOT_DELIVERED.CORE,Hardware Event Count:INT_MISC.RECOVERY_CYCLES,Hardware Event Count:L1D_PEND_MISS.FB_FULL:cmask=1,Hardware Event Count:L1D_PEND_MISS.PENDING,Hardware Event Count:L2_RQSTS.RFO_HIT,Hardware Event Count:LD_BLOCKS.NO_SR,Hardware Event Count:LD_BLOCKS.STORE_FORWARD,Hardware Event Count:LD_BLOCKS_PARTIAL.ADDRESS_ALIAS,Hardware Event Count:MEM_INST_RETIRED.LOCK_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_STORES_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_STORES_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HITM_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HIT_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_MISS_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.LOCAL_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_FWD,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_HITM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_PMM_PS,Hardware Event Count:MEM_LOAD_RETIRED.FB_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.LOCAL_PMM_PS,Hardware Event Count:OFFCORE_REQUESTS_BUFFER.SQ_FULL,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD:cmask=4,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DATA_RD,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_RFO,Hardware Event Count:UOPS_ISSUED.ANY,Hardware Event Count:UOPS_RETIRED.RETIRE_SLOTS,Hardware Event Count:OFFCORE_RESPONSE:request=DEMAND_RFO:response=L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OFFCORE_RESPONSE:request=DEMAND_RFO:response=L3_MISS.REMOTE_HITM,Hardware Event Count:Total_Latency_MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Module,Function (Full),Source File,Start Address
"ripples::AddRRRSet<ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::BackwardDirection<unsigned int>>, trng::lcg64, ripples::independent_cascade_tag>",28783403287488,166553890896384,107614355549616,1174635238000,1174495233800,10222266658800,3579347377200,132591765600,166297852772352,142290616281408,101474954241696,91277338741344,142584616728288,350000532000,76442293200,1680050400,2100063000,5852008895040,4818807324576,1990803026016,305200463904,0,8694013214880,3329205060384,28000042560,309159669921984,2800042000,0,0,79522385600,0,0,0,0,0,10701882800,0,0,14140989800,36122528400,5880411600,0,34302401000,1498044940000,6767610286752,1754532634400,1642949287000,51681697200,117468222200,12600882000,30800046816,82586125530720,161515445503104,7702811708256,57066886741536,32337249152544,0,0,12316021698400,imm,"void ripples::AddRRRSet<ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::BackwardDirection<unsigned int>>, trng::lcg64, ripples::independent_cascade_tag>(ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::BackwardDirection<unsigned int>> const&, ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::BackwardDirection<unsigned int>>::vertex_type, trng::lcg64&, std::vector<ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::BackwardDirection<unsigned int>>::vertex_type, libmemkind::static_kind::allocator<ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::BackwardDirection<unsigned int>>::vertex_type>>&, ripples::independent_cascade_tag&&)",stl_bvector.h,0xae55
"std::__unguarded_partition<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__ops::_Iter_less_iter>",8913586824864,15242319472320,9941308365456,96182885400,105703171000,0,0,14004200,15167623054752,1318802004576,369600561792,355600540512,4547206911744,0,140004200,0,0,3018404587968,1380402098208,0,750401140608,0,28165242811104,1713602604672,0,3228404907168,0,0,0,700021000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299600455392,2413603668672,3001604562432,8400012768,16500425080608,6280409546208,0,0,0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>> std::__unguarded_partition<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__ops::_Iter_less_iter)",stl_algo.h,0xe52f
"std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>::push_back",7200550920384,9160191993600,5971625162640,62301869000,64261927800,132303969000,1680050400,5587675800,9198013980960,3782805749856,2408003660160,1960002979200,3819205805184,25200038304,9100273000,140004200,15960478800,770001170400,926801408736,520800791616,70000106400,0,1520402311008,294000446880,28000042560,11594817624096,1120016800,0,0,26180785400,0,0,0,0,0,0,0,0,0,0,1820127400,0,0,0,109200165984,280008400,420012600,0,0,0,8400012768,3138804770976,7851211933824,1083601647072,15089222935584,6414809750496,0,0,41116331200,imm,"std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>::push_back(unsigned int const&)",stl_vector.h,0x1185b
std::swap<unsigned int>,5078906451648,11665844510976,7683461041968,81902457000,84282528400,1460943827000,1127173814200,16594977000,11844018002880,490000744800,204400310688,137200208544,2248403417568,0,140004200,0,140004200,1881602860032,1290801962016,11200017024,450800685216,0,17488826582976,2332403545248,0,814801238496,0,0,0,700021000,0,0,0,0,0,0,0,0,0,0,0,0,0,1260037800,1391602115232,280008400,0,0,0,0,120400183008,1461602221632,2063603136672,0,10396415802528,5376008171520,0,0,116626977600,imm,"std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<unsigned int>>, std::is_move_constructible<unsigned int>, std::is_move_assignable<unsigned int>>::value, void>::type std::swap<unsigned int>(unsigned int&, unsigned int&)",move.h,0xe532
"trng::utility::u01xx_traits<float, (unsigned long)1, trng::lcg64>::addin",3840680498976,2626855057728,1719336036528,17220516600,22540676200,0,0,0,2545203868704,422800642656,168000255360,109200165984,252000383040,8400012768,700021000,0,140004200,254800387296,330400502208,70000106400,25200038304,0,518000787360,644000978880,0,3096804707136,0,0,0,5740172200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800004256,621600944832,2125203230304,403200612864,4863607392672,4149606307392,0,0,0,imm,"trng::utility::u01xx_traits<float, (unsigned long)1, trng::lcg64>::addin(trng::lcg64&)",uniformxx.hpp,0x118d3
"__gnu_cxx::__ops::_Iter_less_iter::operator()<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>>",3706077677760,5669718834816,3629176065936,38781163400,34721041600,1201376040200,0,24171249200,5600008512000,1461602221632,218400331968,126000191520,2402403651648,0,0,0,0,963201464064,666401012928,0,330400502208,0,8948813602176,876401332128,0,2290403481408,0,0,0,280008400,0,0,0,0,0,0,0,0,0,0,0,0,0,11620348600,1184401800288,980029400,280008400,0,0,0,277200421344,1733202634464,2192403332448,0,3696005617920,3180804834816,0,0,271135316200,imm,"bool __gnu_cxx::__ops::_Iter_less_iter::operator()<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>) const",predefined_ops.h,0xe538
trng::lcg64::step,2937261563712,4732099182720,3031263533952,39481184400,31640949200,1447923436400,647519425000,11049313800,4614407013888,2223203379264,2013203060064,1285201953504,2326803536736,28000042560,7700231000,140004200,840025200,355600540512,260400395808,238000361760,50400076608,0,758801153376,350000532000,0,6322409610048,840012600,0,0,8820264600,0,0,0,0,0,0,0,0,0,0,420029400,0,0,0,1358002064160,280008400,280008400,0,0,0,28000042560,1668802536576,4071206188224,820401247008,6272009533440,2752404183648,0,0,78801633400,imm,trng::lcg64::step(void),lcg64.hpp,0x118d3
"std::vector<bool, std::allocator<bool>>::operator[]",2922461253504,1720836067968,1097122995216,11340340200,11200336000,0,0,0,1736002638720,299600455392,196000297920,142800217056,358400544768,2800004256,1540046200,560016800,140004200,126000191520,282800429856,0,8400012768,0,490000744800,30800046816,5600008512,2282003468640,0,0,0,2660079800,0,0,0,0,0,0,0,0,0,0,420029400,0,0,0,0,0,0,70029400,0,0,0,422800642656,1523202315264,89600136192,4617207018144,2251203421824,0,0,0,imm,"std::vector<bool, std::allocator<bool>>::operator[](unsigned long)",stl_bvector.h,0x11865
"std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__ops::_Val_less_iter>",2877460310304,3059664129216,1954540966320,22680680400,20580617400,432332969600,544756342200,2366709800,3130404758208,8400012768,0,5600008512,837201272544,0,0,0,0,165200251104,310800472416,11200017024,170800259616,0,5062407694848,131600200032,0,36400055328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960058800,417200634144,2940088200,2100063000,140058800,0,420029400,22400034048,1064001617280,1422402162048,2800004256,5692408652448,1761202677024,0,0,37223163600,imm,"void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__ops::_Val_less_iter>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__ops::_Val_less_iter)",stl_algo.h,0x11a50
"ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::BackwardDirection<unsigned int>>::neighbors",2609054684640,46623777213888,30152731988016,324249727200,326209786000,573177194800,0,3711113000,46821671168832,44349267410784,43996466874528,38754858907296,44794468087488,42000063840,42281268400,0,0,1078001638560,422800642656,0,47600072352,0,2732804153856,50400076608,2800004256,58458488856768,280004200,0,0,7140214200,0,0,0,0,0,11290206200,0,0,2800196000,6440450800,280019600,0,9520666400,209166274800,47600072352,184105523000,5320159600,56723814000,34722430400,5040352800,8400012768,7047610712352,45242468768448,2214803366496,6977610605952,3438405226368,0,0,1421636363000,imm,"ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::BackwardDirection<unsigned int>>::neighbors(unsigned int) const",graph.h,0x11893
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>::operator--",1669234986432,2865660062976,1811437966944,20860625800,19460583800,0,0,0,2917604434752,14000021280,0,0,652400991648,0,0,0,0,316400480928,198800302176,0,201600306432,0,6330809622816,207200314944,0,30800046816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5600008512,271600412832,386400587328,2800004256,3217204890144,686001042720,0,0,0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>::operator--(void)",stl_iterator.h,0xe550
"ripples::CountOccurrencies<__gnu_cxx::__normal_iterator<std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>*, std::vector<std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>, std::allocator<std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>>._omp_fn.13",1457630551296,5842922465088,3646876436928,37521125600,37381121400,595857875200,296808904000,6567969800,5345208124704,4804807303296,154000234080,173600263872,4849607371392,0,280008400,0,0,16800025536,47600072352,0,2800004256,0,156800238336,2800004256,5600008512,7148410865568,0,0,0,1260037800,0,0,0,0,0,0,0,0,0,0,0,0,140009800,100523015600,470400715008,2380071400,2240067200,0,0,0,56000085120,4253206464864,5423608243872,0,1722002617440,1814402757888,0,0,341198328800,imm,"ripples::CountOccurrencies<__gnu_cxx::__normal_iterator<std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>*, std::vector<std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>, std::allocator<std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>>._omp_fn.13",counting.h,0xd420
