Function,Hardware Event Count:INST_RETIRED.ANY,Hardware Event Count:CPU_CLK_UNHALTED.THREAD,Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC,Hardware Event Count:CPU_CLK_UNHALTED.REF_XCLK,Hardware Event Count:CPU_CLK_UNHALTED.ONE_THREAD_ACTIVE,Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.ALL_STORES_PS,Hardware Event Count:MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L1D_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L2_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L3_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_MEM_ANY,Hardware Event Count:DTLB_LOAD_MISSES.STLB_HIT,Hardware Event Count:DTLB_LOAD_MISSES.WALK_ACTIVE,Hardware Event Count:DTLB_STORE_MISSES.STLB_HIT,Hardware Event Count:DTLB_STORE_MISSES.WALK_ACTIVE,Hardware Event Count:EXE_ACTIVITY.1_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.2_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.BOUND_ON_STORES,Hardware Event Count:EXE_ACTIVITY.EXE_BOUND_0_PORTS,Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_16_PS,Hardware Event Count:IDQ_UOPS_NOT_DELIVERED.CORE,Hardware Event Count:INT_MISC.RECOVERY_CYCLES,Hardware Event Count:L1D_PEND_MISS.FB_FULL:cmask=1,Hardware Event Count:L1D_PEND_MISS.PENDING,Hardware Event Count:L2_RQSTS.RFO_HIT,Hardware Event Count:LD_BLOCKS.NO_SR,Hardware Event Count:LD_BLOCKS.STORE_FORWARD,Hardware Event Count:LD_BLOCKS_PARTIAL.ADDRESS_ALIAS,Hardware Event Count:MEM_INST_RETIRED.LOCK_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_STORES_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_STORES_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HITM_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HIT_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_MISS_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.LOCAL_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_FWD,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_HITM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_PMM_PS,Hardware Event Count:MEM_LOAD_RETIRED.FB_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.LOCAL_PMM_PS,Hardware Event Count:OFFCORE_REQUESTS_BUFFER.SQ_FULL,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD:cmask=4,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DATA_RD,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_RFO,Hardware Event Count:UOPS_ISSUED.ANY,Hardware Event Count:UOPS_RETIRED.RETIRE_SLOTS,Hardware Event Count:OFFCORE_RESPONSE:request=DEMAND_RFO:response=L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OFFCORE_RESPONSE:request=DEMAND_RFO:response=L3_MISS.REMOTE_HITM,Hardware Event Count:Total_Latency_MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Module,Function (Full),Source File,Start Address
"ripples::AddRRRSet<ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::BackwardDirection<unsigned int>>, trng::lcg64, ripples::independent_cascade_tag>",29060804586624,217148728716288,140668990302720,1521285637200,1533606006800,10484634529600,3652429569600,135014492200,216303128780256,188863087071456,140414613429888,128800195776000,191842291599840,114800174496,120263607800,1120033600,3080092400,4947607520352,4793607286272,3967606030752,215600327712,0,8836813431936,3617605498752,198800302176,424393845077664,7840117600,0,0,84422532600,0,0,0,0,0,8180496800,0,0,14421009400,36402548000,10220715400,0,30522136400,1080132403000,8274012576480,819444582600,646539395600,57494137400,113267928200,12180852600,924001404480,129810997312416,207278715063168,8226412504128,64047297351744,32732049752640,0,0,11129893966800,imm,"void ripples::AddRRRSet<ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::BackwardDirection<unsigned int>>, trng::lcg64, ripples::independent_cascade_tag>(ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::BackwardDirection<unsigned int>> const&, ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::BackwardDirection<unsigned int>>::vertex_type, trng::lcg64&, std::vector<ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::BackwardDirection<unsigned int>>::vertex_type, libmemkind::static_kind::allocator<ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::BackwardDirection<unsigned int>>::vertex_type>>&, ripples::independent_cascade_tag&&)",stl_bvector.h,0xaefa
"std::__move_merge<unsigned int*, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__ops::_Iter_less_iter>",12865290571008,22258956701952,14490502012416,155684670400,151204536000,2527355818400,1290978728200,36046810800,22257233830944,6778810303776,1576402396128,1153601753472,8075212274304,0,3360100800,0,420012600,1181601796032,2646004021920,4334406588288,557200846944,0,15694023854880,1484002255680,187600285152,10049215274784,57680865200,0,0,31220936600,0,0,0,0,0,0,0,0,280019600,840058800,0,0,0,54321629600,2539603860192,4620138600,3780113400,280117600,1260088200,0,1741602647232,9357614223552,15495223552704,9038413738368,17085625970112,8624013108480,0,0,714606317600,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>> std::__move_merge<unsigned int*, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__ops::_Iter_less_iter>(unsigned int*, unsigned int*, unsigned int*, unsigned int*, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__ops::_Iter_less_iter)",stl_algo.h,0xf667
"std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>::push_back",7973856135552,14822104346880,9523267043328,102483074400,106123183600,187605628000,2660079800,7478242800,14966022748320,7784011831680,6731210231424,3852805856256,7960412099808,16800025536,12180365400,560016800,15540466200,870801323616,1030401566208,708401076768,92400140448,0,1531602328032,397600604352,70000106400,18793628566272,2520037800,0,0,24780743400,0,0,0,0,0,0,0,0,0,0,2240156800,0,0,280008400,198800302176,0,560016800,0,0,0,212800323456,6840410397408,12320018726400,1778002702560,18264427761888,7299611095392,0,0,53720111200,imm,"std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>::push_back(unsigned int const&)",stl_vector.h,0x12b3b
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>::operator++",5086635809664,5305237348608,3381623806464,35841075200,40321209600,0,507795233400,0,5300408056608,64400097888,11200017024,8400012768,456400693728,0,0,280008400,1400042000,330400502208,518000787360,1293601966272,120400183008,0,3287204996544,540400821408,0,120400183008,20440306600,0,0,7560226800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142800217056,2461203741024,3670805579616,1825602774912,8551212997824,3486005298720,0,0,0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>::operator++(void)",stl_iterator.h,0xf4e8
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>::operator++",4835634042624,5335637562624,3459624355584,36121083600,41021230600,0,738942167600,0,5264008001280,75600114912,14000021280,11200017024,498400757568,0,0,0,280008400,243600370272,336000510720,2066403140928,140000212800,0,2441603711232,350000532000,2800004256,134400204288,18760281400,0,0,7140214200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229600348992,2472403758048,3368405119968,2550803877216,7817611882752,2298803494176,0,0,0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>::operator++(void)",stl_iterator.h,0xf505
"trng::utility::u01xx_traits<float, (unsigned long)1, trng::lcg64>::addin",4220629713024,2755619399424,1841212962048,18060541800,20860625800,0,0,0,2797204251744,187600285152,70000106400,53200080864,148400225568,8400012768,840025200,0,420012600,218400331968,263200400064,137200208544,22400034048,0,341600519232,330400502208,0,1461602221632,560008400,0,0,9520285600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000021280,1181601796032,2192403332448,350000532000,7008410652768,4387606669152,0,0,0,imm,"trng::utility::u01xx_traits<float, (unsigned long)1, trng::lcg64>::addin(trng::lcg64&)",uniformxx.hpp,0x12bb3
trng::lcg64::step,3102221839488,4029228365568,2623618470144,27160814800,30660919800,1633429001400,691760752200,14718414200,3889205911584,1089201655584,800801217216,456400693728,1276801940736,0,840025200,0,420012600,310800472416,282800429856,408800621376,86800131936,0,504000766080,305200463904,5600008512,2657204038944,1680025200,0,0,9100273000,0,0,0,0,0,0,0,0,0,0,280019600,0,0,280008400,1481202251424,560016800,0,0,0,0,53200080864,1724802621696,3099604711392,826001255520,6997210635744,2836404311328,0,0,106726008200,imm,trng::lcg64::step(void),lcg64.hpp,0x12bb3
"ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::BackwardDirection<unsigned int>>::neighbors",2712019092480,54937986760704,35419049348352,392011760000,373951218200,628758862200,0,4383314600,54992083587840,53438081225760,52444079714880,46026469960128,52788480238368,14000021280,30100903000,140004200,560016800,795201208704,369600561792,0,33600051072,0,1803202740864,53200080864,16800025536,77506917810336,840012600,0,0,3920117600,0,0,0,0,0,11234175400,0,0,9660676200,15261068200,1680117600,0,8540597800,208326249600,92400140448,136644099200,19320579600,35574935200,56423949400,3780264600,56000085120,11552817560256,53477281285344,910001383200,4522006873440,3376805132736,0,0,1478689473800,imm,"ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::BackwardDirection<unsigned int>>::neighbors(unsigned int) const",graph.h,0x12b73
"std::vector<bool, std::allocator<bool>>::operator[]",2641418595456,1573611078144,1011607121664,9100273000,12740382200,0,0,0,1621202464224,350000532000,249200378784,182000276640,333200506464,2800004256,3080092400,0,0,151200229824,207200314944,0,14000021280,0,529200804384,14000021280,0,1296401970528,280004200,0,0,2660079800,0,0,0,0,0,0,0,0,0,0,840058800,0,0,0,0,0,0,0,0,0,8400012768,728001106560,1447602200352,61600093632,4228006426560,2136403247328,0,0,0,imm,"std::vector<bool, std::allocator<bool>>::operator[](unsigned long)",stl_bvector.h,0x12b45
"std::__move_merge<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, unsigned int*, __gnu_cxx::__ops::_Iter_less_iter>",2379416750976,4586832291072,2945620737024,32060961800,29400882000,0,0,0,4580806962816,2214803366496,467600710752,417200634144,2674004064480,0,140004200,420012600,4760142800,112000170240,319200485184,305200463904,22400034048,0,1352402055648,355600540512,42000063840,3690405609408,11480172200,0,0,9380281400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420000638400,2814004277280,3850005852000,1324402013088,3082804685856,3043604626272,0,0,0,imm,"unsigned int* std::__move_merge<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, unsigned int*, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, unsigned int*, __gnu_cxx::__ops::_Iter_less_iter)",stl_algo.h,0xf4d5
"__gnu_cxx::__ops::_Iter_less_iter::operator()<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>>",2136415040256,6125243121408,3970827954432,42421272600,42981289400,2490674718000,0,35682701600,6112409290848,4384806664896,1531602328032,1313201996064,4950407524608,0,280008400,140004200,280008400,134400204288,243600370272,2800004256,19600029792,0,694401055488,375200570304,36400055328,7114810814496,15120226800,0,0,7420222600,0,0,0,0,0,0,0,0,0,0,0,0,0,90302709000,2422003681440,4060121800,2660079800,350147000,1120078400,700049000,711201081024,4942007511840,5868808920576,1248801898176,2304403502688,1769602689792,0,0,1086921978800,imm,"bool __gnu_cxx::__ops::_Iter_less_iter::operator()<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>) const",predefined_ops.h,0xf4fc
"ripples::CountOccurrencies<__gnu_cxx::__normal_iterator<std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>*, std::vector<std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>, std::allocator<std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>>._omp_fn.13",1882413252096,7920855762432,4944834811392,53761612800,53481604400,711221336000,355330659600,8402520000,7890411993408,7179210912384,229600348992,215600327712,7288411078368,0,980029400,280008400,0,28000042560,64400097888,0,0,0,30800046816,0,5600008512,10404815815296,0,0,0,1540046200,0,0,0,0,0,0,0,0,0,0,0,0,0,104023120600,627200953344,560016800,700021000,0,280019600,0,72800110656,5765208763104,7162410886848,0,2172803302656,2038403098368,0,0,522902823800,imm,"ripples::CountOccurrencies<__gnu_cxx::__normal_iterator<std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>*, std::vector<std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>, std::allocator<std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, std::allocator<unsigned int>>>>._omp_fn.13",counting.h,0xd3d0
