Function,Hardware Event Count:INST_RETIRED.ANY,Hardware Event Count:CPU_CLK_UNHALTED.THREAD,Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC,Hardware Event Count:CPU_CLK_UNHALTED.REF_XCLK,Hardware Event Count:CPU_CLK_UNHALTED.ONE_THREAD_ACTIVE,Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.ALL_STORES_PS,Hardware Event Count:MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L1D_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L2_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L3_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_MEM_ANY,Hardware Event Count:DTLB_LOAD_MISSES.STLB_HIT,Hardware Event Count:DTLB_LOAD_MISSES.WALK_ACTIVE,Hardware Event Count:DTLB_STORE_MISSES.STLB_HIT,Hardware Event Count:DTLB_STORE_MISSES.WALK_ACTIVE,Hardware Event Count:EXE_ACTIVITY.1_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.2_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.BOUND_ON_STORES,Hardware Event Count:EXE_ACTIVITY.EXE_BOUND_0_PORTS,Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_16_PS,Hardware Event Count:IDQ_UOPS_NOT_DELIVERED.CORE,Hardware Event Count:INT_MISC.RECOVERY_CYCLES,Hardware Event Count:L1D_PEND_MISS.FB_FULL:cmask=1,Hardware Event Count:L1D_PEND_MISS.PENDING,Hardware Event Count:L2_RQSTS.RFO_HIT,Hardware Event Count:LD_BLOCKS.NO_SR,Hardware Event Count:LD_BLOCKS.STORE_FORWARD,Hardware Event Count:LD_BLOCKS_PARTIAL.ADDRESS_ALIAS,Hardware Event Count:MEM_INST_RETIRED.LOCK_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_STORES_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_STORES_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HITM_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HIT_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_MISS_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.LOCAL_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_FWD,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_HITM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_PMM_PS,Hardware Event Count:MEM_LOAD_RETIRED.FB_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.LOCAL_PMM_PS,Hardware Event Count:OFFCORE_REQUESTS_BUFFER.SQ_FULL,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD:cmask=4,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DATA_RD,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_RFO,Hardware Event Count:UOPS_ISSUED.ANY,Hardware Event Count:UOPS_RETIRED.RETIRE_SLOTS,Hardware Event Count:OFFCORE_RESPONSE:request=DEMAND_RFO:response=L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OFFCORE_RESPONSE:request=DEMAND_RFO:response=L3_MISS.REMOTE_HITM,Hardware Event Count:Total_Latency_MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Module,Function (Full),Source File,Start Address
"ripples::AddRRRSet<ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::BackwardDirection<unsigned int>>, trng::lcg64, ripples::independent_cascade_tag>",1600957632400,1264645525600,828829836800,7140214200,7140214200,539856195200,187465623800,7226167200,1240401885408,254800387296,212800323456,0,333200506464,0,0,0,0,103600157472,137200208544,39200059584,0,0,305200463904,92400140448,0,879201336384,0,0,0,1680050400,0,0,0,0,0,0,0,0,0,0,0,0,0,36121083600,411600625632,9520285600,3080092400,6442704800,0,0,0,193200293664,708401076768,56000085120,2282003468640,1568002383360,0,0,80902263400,imm,"void ripples::AddRRRSet<ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::BackwardDirection<unsigned int>>, trng::lcg64, ripples::independent_cascade_tag>(ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::BackwardDirection<unsigned int>> const&, ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::BackwardDirection<unsigned int>>::vertex_type, trng::lcg64&, std::vector<ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::BackwardDirection<unsigned int>>::vertex_type, libmemkind::static_kind::allocator<ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::BackwardDirection<unsigned int>>::vertex_type>>&, ripples::independent_cascade_tag&&)",stl_bvector.h,0xae55
"std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>::push_back",377813600800,233908420400,159105727600,1680050400,1260037800,4340130200,0,224067200,243600370272,33600051072,25200038304,0,44800068096,0,0,0,0,30800046816,36400055328,0,0,0,47600072352,2800004256,0,100800153216,0,0,0,980029400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30800046816,117600178752,16800025536,562800855456,305200463904,0,0,1568470400,imm,"std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>::push_back(unsigned int const&)",stl_vector.h,0x1185b
"std::__unguarded_partition<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__ops::_Iter_less_iter>",243408762400,363313078800,232008352000,2240067200,3220096600,0,0,0,392000595840,2800004256,0,0,120400183008,0,0,0,0,81200123424,44800068096,0,0,0,806401225728,39200059584,0,19600029792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800004256,0,378000574560,170800259616,0,0,0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>> std::__unguarded_partition<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__ops::_Iter_less_iter)",stl_algo.h,0xe52f
"std::vector<bool, std::allocator<bool>>::operator[]",211107599600,100403614400,61502214000,700021000,420012600,0,0,0,81200123424,8400012768,11200017024,0,2800004256,0,0,0,0,5600008512,8400012768,0,0,0,36400055328,0,0,30800046816,0,0,0,420012600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400012768,53200080864,2800004256,291200442624,140000212800,0,0,0,imm,"std::vector<bool, std::allocator<bool>>::operator[](unsigned long)",stl_bvector.h,0x11865
"trng::utility::u01xx_traits<float, (unsigned long)1, trng::lcg64>::addin",194807012800,109603945600,70002520000,560016800,420012600,0,0,0,86800131936,0,2800004256,0,2800004256,0,0,0,0,2800004256,11200017024,0,0,0,22400034048,19600029792,0,8400012768,0,0,0,420012600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800004256,36400055328,5600008512,204400310688,210000319200,0,0,0,imm,"trng::utility::u01xx_traits<float, (unsigned long)1, trng::lcg64>::addin(trng::lcg64&)",uniformxx.hpp,0x118d3
std::swap<unsigned int>,144405198400,299010764000,192906944400,2240067200,2380071400,41301239000,29680890400,448134400,288400438368,2800004256,0,0,44800068096,0,0,0,0,47600072352,16800025536,0,0,0,481600732032,39200059584,0,2800004256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36400055328,0,0,0,0,0,0,2800004256,5600008512,0,210000319200,126000191520,0,0,3136940800,imm,"std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<unsigned int>>, std::is_move_constructible<unsigned int>, std::is_move_assignable<unsigned int>>::value, void>::type std::swap<unsigned int>(unsigned int&, unsigned int&)",move.h,0xe532
"ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::BackwardDirection<unsigned int>>::neighbors",144205191200,232308362800,144305194800,1260037800,1120033600,32340970200,0,238071400,224000340480,126000191520,120400183008,0,176400268128,0,0,0,0,44800068096,14000021280,0,0,0,137200208544,0,0,187600285152,0,0,0,140004200,0,0,0,0,0,0,0,0,0,0,0,0,0,9520285600,2800004256,4760142800,560016800,3571499400,0,0,0,19600029792,165200251104,2800004256,268800408576,134400204288,0,0,12995897600,imm,"ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::BackwardDirection<unsigned int>>::neighbors(unsigned int) const",graph.h,0x11893
trng::lcg64::step,117404226400,86103099600,53101911600,700021000,280008400,65801974000,29260877800,490147000,58800089376,8400012768,2800004256,0,16800025536,0,0,0,0,8400012768,5600008512,5600008512,0,0,11200017024,5600008512,0,25200038304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64400097888,0,0,0,0,0,0,8400012768,36400055328,5600008512,170800259616,95200144704,0,0,3445033200,imm,trng::lcg64::step(void),lcg64.hpp,0x118d3
"std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__ops::_Val_less_iter>",109403938400,114504122000,78302818800,840025200,840025200,14280428400,18900567000,112033600,123200187264,0,0,0,30800046816,0,0,0,0,2800004256,8400012768,0,0,0,182000276640,8400012768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000021280,0,0,0,0,0,0,0,0,0,187600285152,53200080864,0,0,784235200,imm,"void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__ops::_Val_less_iter>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__ops::_Val_less_iter)",stl_algo.h,0x11a50
func@0x1d6d0,107303862800,768827676800,1077138775600,9940298200,5600168000,12600378000,0,168050400,658001000160,0,0,0,78400119168,0,0,0,0,39200059584,0,0,260400395808,0,84000127680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14000021280,0,0,0,0,0,0,0,5600008512,42000063840,123200187264,134400204288,0,0,1176352800,libgomp.so.1.0.0,func@0x1d6d0,[Unknown],0x1d6d0
