Function,Hardware Event Count:INST_RETIRED.ANY,Hardware Event Count:CPU_CLK_UNHALTED.THREAD,Hardware Event Count:CPU_CLK_UNHALTED.REF_TSC,Hardware Event Count:CPU_CLK_UNHALTED.REF_XCLK,Hardware Event Count:CPU_CLK_UNHALTED.ONE_THREAD_ACTIVE,Hardware Event Count:MEM_INST_RETIRED.ALL_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.ALL_STORES_PS,Hardware Event Count:MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Hardware Event Count:CPU_CLK_UNHALTED.THREAD_P,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L1D_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L2_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_L3_MISS,Hardware Event Count:CYCLE_ACTIVITY.STALLS_MEM_ANY,Hardware Event Count:DTLB_LOAD_MISSES.STLB_HIT,Hardware Event Count:DTLB_LOAD_MISSES.WALK_ACTIVE,Hardware Event Count:DTLB_STORE_MISSES.STLB_HIT,Hardware Event Count:DTLB_STORE_MISSES.WALK_ACTIVE,Hardware Event Count:EXE_ACTIVITY.1_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.2_PORTS_UTIL,Hardware Event Count:EXE_ACTIVITY.BOUND_ON_STORES,Hardware Event Count:EXE_ACTIVITY.EXE_BOUND_0_PORTS,Hardware Event Count:FRONTEND_RETIRED.LATENCY_GE_16_PS,Hardware Event Count:IDQ_UOPS_NOT_DELIVERED.CORE,Hardware Event Count:INT_MISC.RECOVERY_CYCLES,Hardware Event Count:L1D_PEND_MISS.FB_FULL:cmask=1,Hardware Event Count:L1D_PEND_MISS.PENDING,Hardware Event Count:L2_RQSTS.RFO_HIT,Hardware Event Count:LD_BLOCKS.NO_SR,Hardware Event Count:LD_BLOCKS.STORE_FORWARD,Hardware Event Count:LD_BLOCKS_PARTIAL.ADDRESS_ALIAS,Hardware Event Count:MEM_INST_RETIRED.LOCK_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.SPLIT_STORES_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_LOADS_PS,Hardware Event Count:MEM_INST_RETIRED.STLB_MISS_STORES_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HITM_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_HIT_PS,Hardware Event Count:MEM_LOAD_L3_HIT_RETIRED.XSNP_MISS_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.LOCAL_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_DRAM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_FWD,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_HITM_PS,Hardware Event Count:MEM_LOAD_L3_MISS_RETIRED.REMOTE_PMM_PS,Hardware Event Count:MEM_LOAD_RETIRED.FB_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L1_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.L2_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_HIT_PS,Hardware Event Count:MEM_LOAD_RETIRED.L3_MISS_PS,Hardware Event Count:MEM_LOAD_RETIRED.LOCAL_PMM_PS,Hardware Event Count:OFFCORE_REQUESTS_BUFFER.SQ_FULL,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.ALL_DATA_RD:cmask=4,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DATA_RD,Hardware Event Count:OFFCORE_REQUESTS_OUTSTANDING.CYCLES_WITH_DEMAND_RFO,Hardware Event Count:UOPS_ISSUED.ANY,Hardware Event Count:UOPS_RETIRED.RETIRE_SLOTS,Hardware Event Count:OFFCORE_RESPONSE:request=DEMAND_RFO:response=L3_HIT.HITM_OTHER_CORE,Hardware Event Count:OFFCORE_RESPONSE:request=DEMAND_RFO:response=L3_MISS.REMOTE_HITM,Hardware Event Count:Total_Latency_MEM_TRANS_RETIRED.LOAD_LATENCY_GT_4,Module,Function (Full),Source File,Start Address
"ripples::AddRRRSet<ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::BackwardDirection<unsigned int>>, trng::lcg64, ripples::independent_cascade_tag>",29042671254000,156143884176000,101246737311000,1098332949000,1082652478600,10428632849600,3623168691800,135000488000,156537037935936,129432996737856,95216944729536,86195331016704,130614598533888,120400183008,79802394000,140004200,1820054600,5180007873600,4289606520192,3438405226368,347200527744,0,9584414568288,3502805324256,173600263872,291236842679328,5040075600,0,0,81762452800,0,0,0,0,0,12158683600,0,0,9660676200,27301911000,4900343000,0,29122038400,1035611067400,8246012533920,833445002600,644719341000,82494633200,94086585600,11340793800,999601519392,93357741903552,148828626219168,7030810686816,63120495943008,32418449275968,0,0,8666709233000,imm,"void ripples::AddRRRSet<ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::BackwardDirection<unsigned int>>, trng::lcg64, ripples::independent_cascade_tag>(ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::BackwardDirection<unsigned int>> const&, ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::BackwardDirection<unsigned int>>::vertex_type, trng::lcg64&, std::vector<ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::BackwardDirection<unsigned int>>::vertex_type, libmemkind::static_kind::allocator<ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::BackwardDirection<unsigned int>>::vertex_type>>&, ripples::independent_cascade_tag&&)",stl_bvector.h,0xae55
"std::__unguarded_partition<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__ops::_Iter_less_iter>",10633318990000,17515725456000,11362540866000,120683620400,122083662400,0,0,0,17368426399968,3516805345536,870801323616,610400927808,6554809963296,0,280008400,0,140004200,2931604456032,1548402353568,0,716801089536,0,28935243981504,1640802494016,0,8038812218976,0,0,0,2380071400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624400949088,4037606137152,4502406843648,2800004256,17864027153280,7352811176256,0,0,0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>> std::__unguarded_partition<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__ops::_Iter_less_iter>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__ops::_Iter_less_iter)",stl_algo.h,0xe52f
"std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>::push_back",8010040294000,12849585476000,8303949111000,91422742600,92822784600,196565896800,2100063000,7142142000,12751219381824,5222007937440,4376406652128,2553603881472,5838008873760,14000021280,10640319200,0,18760562800,1005201527904,1050001596000,840001276800,89600136192,0,1884402864288,350000532000,92400140448,14196021577920,840012600,0,0,26880806400,0,0,0,0,0,0,0,0,0,0,980068600,0,0,840025200,193200293664,140004200,420012600,0,0,0,291200442624,5692408652448,10357215742944,1694002574880,18930828774816,7372411206048,0,0,53482039800,imm,"std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>::push_back(unsigned int const&)",stl_vector.h,0x1185b
std::swap<unsigned int>,7496024874000,14699640976000,9477884328000,102483074400,97582927400,2029500883200,1568327048400,22602778800,14750422420608,1338402034368,478800727776,280000425600,3533605371072,0,0,0,140004200,2346403566528,1730402630208,11200017024,495600753312,0,21106432081728,2483603775072,0,2251203421824,0,0,0,2240067200,0,0,0,0,0,0,0,0,0,0,0,0,0,8540256200,1948802962176,980029400,280008400,70029400,0,140009800,274400417088,2296003489920,3133204762464,0,13129219956384,7812011874240,0,0,251529436200,imm,"std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<unsigned int>>, std::is_move_constructible<unsigned int>, std::is_move_assignable<unsigned int>>::value, void>::type std::swap<unsigned int>(unsigned int&, unsigned int&)",move.h,0xe532
"__gnu_cxx::__ops::_Iter_less_iter::operator()<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>>",5874776238000,8592257760000,5529165870000,57681730400,62021860600,1651629547400,0,33133937200,8573613031872,3144404779488,140000212800,84000127680,4379206656384,0,420012600,0,0,1318802004576,1050001596000,0,240800366016,0,12303218700864,991201506624,0,4866407396928,0,0,0,560016800,0,0,0,0,0,0,0,0,0,0,0,0,0,35421062600,1682802557856,980029400,560016800,0,0,0,730801110816,3385205145504,4032006128640,2800004256,5577608477952,4877607413952,0,0,508772586000,imm,"bool __gnu_cxx::__ops::_Iter_less_iter::operator()<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>) const",predefined_ops.h,0xe538
"trng::utility::u01xx_traits<float, (unsigned long)1, trng::lcg64>::addin",4226526792000,2956088680000,1922757681000,20580617400,20720621600,0,0,0,2993204549664,215600327712,89600136192,33600051072,112000170240,2800004256,420012600,0,140004200,193200293664,397600604352,162400246848,42000063840,0,492800749056,338800514976,0,1450402204608,560008400,0,0,8120243600,0,0,0,0,0,0,0,0,0,0,140009800,0,0,0,0,0,0,0,0,0,19600029792,1187201804544,2318403523968,498400757568,6846010405920,4580806962816,0,0,0,imm,"trng::utility::u01xx_traits<float, (unsigned long)1, trng::lcg64>::addin(trng::lcg64&)",uniformxx.hpp,0x118d3
"std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__ops::_Val_less_iter>",3819514582000,4166124980000,2689580685000,28700861000,26320789600,577937337600,722561676200,3052915600,4074006192480,25200038304,2800004256,5600008512,1075201634304,0,0,0,0,280000425600,495600753312,30800046816,263200400064,0,6608010044160,218400331968,0,42000063840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1820054600,607600923552,2940088200,2660079800,0,420029400,140009800,47600072352,1850802813216,2368803600576,0,7719611733792,2304403502688,0,0,21832547800,imm,"void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__ops::_Val_less_iter>(__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>, __gnu_cxx::__ops::_Val_less_iter)",stl_algo.h,0x11a50
trng::lcg64::step,3127693828000,5314959444000,3416802501000,38221146600,36681100400,1601928056400,701001029400,14550363800,5476808324736,2346403566528,1862002830240,271600412832,2430403694208,5600008512,3080092400,0,700021000,350000532000,308000468160,492800749056,103600157472,0,694401055488,344400523488,8400012768,5054007682080,1400021000,0,0,10920327600,0,0,0,0,0,0,0,0,0,0,280019600,0,0,0,1590402417408,0,0,0,0,0,254800387296,2828004298560,4289606520192,834401268288,6605210039904,3186404843328,0,0,105395609200,imm,trng::lcg64::step(void),lcg64.hpp,0x118d3
"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>::operator--",2964888944000,3124093720000,2020260606000,25340760200,24360730800,0,0,0,3192004851840,22400034048,2800004256,5600008512,719601093792,0,0,0,0,319200485184,313600476672,0,131600200032,0,6174009384480,285600434112,0,89600136192,0,0,0,420012600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11200017024,280000425600,428400651168,0,4536006894720,1761202677024,0,0,0,imm,"__gnu_cxx::__normal_iterator<unsigned int*, std::vector<unsigned int, libmemkind::static_kind::allocator<unsigned int>>>::operator--(void)",stl_iterator.h,0xe550
"ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::BackwardDirection<unsigned int>>::neighbors",2695280856000,43966918968000,28273448178000,304089122400,311789353400,644579336800,0,5181554000,44080467002208,41734063435680,41445662997312,37209256557984,42786865035936,8400012768,39061171800,0,280008400,834401268288,355600540512,0,33600051072,0,1915202911104,72800110656,5600008512,60250491580608,280004200,0,0,3640109200,0,0,0,0,0,12102652800,0,0,2940205800,5180362600,420029400,0,12320862400,219386581400,72800110656,134684040400,20860625800,53152314600,34722430400,6300441000,42000063840,8839613436192,42369664401792,848401289568,4589206975584,3329205060384,0,0,1802018443400,imm,"ripples::Graph<unsigned int, ripples::WeightedDestination<unsigned int, float>, ripples::BackwardDirection<unsigned int>>::neighbors(unsigned int) const",graph.h,0x11893
